job n,threads,country,random,seed,time
2 , 15 , swiss , false , 2 , 12
2 , 16 , swiss , false , 2 , 12
2 , 17 , swiss , false , 2 , 13
2 , 18 , swiss , false , 2 , 13
2 , 19 , swiss , false , 2 , 13
2 , 20 , swiss , false , 2 , 13
2 , 21 , swiss , false , 2 , 13
2 , 22 , swiss , false , 2 , 13
2 , 23 , swiss , false , 2 , 12
2 , 24 , swiss , false , 2 , 13
2 , 25 , swiss , false , 2 , 13
2 , 26 , swiss , false , 2 , 13
2 , 27 , swiss , false , 2 , 13
2 , 28 , swiss , false , 2 , 13
2 , 29 , swiss , false , 2 , 13
2 , 30 , swiss , false , 2 , 13
2 , 31 , swiss , false , 2 , 13
2 , 32 , swiss , false , 2 , 13
2 , 33 , swiss , false , 2 , 13
2 , 34 , swiss , false , 2 , 12
2 , 35 , swiss , false , 2 , 13
2 , 36 , swiss , false , 2 , 13
2 , 37 , swiss , false , 2 , 13
2 , 38 , swiss , false , 2 , 13
2 , 39 , swiss , false , 2 , 13
2 , 40 , swiss , false , 2 , 14
2 , 41 , swiss , false , 2 , 13
2 , 42 , swiss , false , 2 , 13
2 , 43 , swiss , false , 2 , 13
2 , 44 , swiss , false , 2 , 14
2 , 45 , swiss , false , 2 , 13
2 , 46 , swiss , false , 2 , 13
2 , 47 , swiss , false , 2 , 13
2 , 48 , swiss , false , 2 , 13
2 , 49 , swiss , false , 2 , 13
2 , 50 , swiss , false , 2 , 13
2 , 51 , swiss , false , 2 , 13
2 , 52 , swiss , false , 2 , 13
2 , 53 , swiss , false , 2 , 14
2 , 54 , swiss , false , 2 , 13
2 , 55 , swiss , false , 2 , 14
2 , 56 , swiss , false , 2 , 14
2 , 57 , swiss , false , 2 , 13
2 , 58 , swiss , false , 2 , 14
2 , 59 , swiss , false , 2 , 14
2 , 60 , swiss , false , 2 , 14
2 , 61 , swiss , false , 2 , 13
2 , 62 , swiss , false , 2 , 13
2 , 63 , swiss , false , 2 , 13
2 , 64 , swiss , false , 2 , 13
3 , 1 , lausanne , true , 3 , 14
3 , 2 , lausanne , true , 3 , 17
3 , 3 , lausanne , true , 3 , 14
3 , 4 , lausanne , true , 3 , 13
3 , 5 , lausanne , true , 3 , 16
